config_type,n_frames,RMSE_E_meV_per_atom,RMSE_F_meV_per_A,rel_F_RMSE_pct
ptohdisnaf_optimised_structure,1,8.54641958548541,56.85391652460935,15.500544662949308
ptvn0.375_optimised_structure,1,4.76170976605772,70.40267518299417,15.361927854239779
Dry0.75PtO,4,14.901749658136982,49.76360103943973,14.683644777313404
FORCED_Naf0.75PtOH_neb_img08,1,1.3331089398889162,89.7698531706365,14.649199879503243
Pt_oxi_Chair_initial,2,8.580348286024757,214.1326020726291,14.498193335731028
fps_naf_naf_framesv1_recalibrated,10,7.89849470299137,78.97152440920479,14.48111713631692
Dry1.0PtOH,1,11.355008175996772,49.739068887815336,14.361070582009893
FORCED_Dry0.25Pt_neb_img11,1,5.941842615357018,41.97911586419119,14.245977344309642
fps_naf_naf_pt_framesv1_recalibrated,9,8.235431554006517,72.83937275682948,14.000052054527071
FORCED_Nafion_single_dry_neb_img00,1,3.949866853133699,125.45533323390204,13.784007231548534
Dry0.25PtO,6,13.081754414813382,39.50003687103136,13.606122205492868
Dry0.375PtOH2,4,12.682519214409796,48.17321222684812,13.585518277631934
Dry0.375PtO2,3,10.777353715288497,45.7651032661514,13.367561021992982
FORCED_Wet0.375PtOH_neb_img07,1,7.3000146086315,58.238565328692694,13.262108258172265
Dry0.375PtO,5,12.315473875198201,49.852156294764356,13.220620866323182
Dry1.0PtO,5,19.683739499236623,49.310251804384414,13.12830792832637
FORCED_Dry0.0Pt_neb_img05,1,3.993707270183222,22.84464550540639,13.016932292635515
ptn0.25_optimised_structure,1,5.037868962745051,79.02743266919494,12.8607692753472
FORCED_6PthemGraph_sol,1,1.5398650165252548,39.86443000955288,12.837041395902643
FORCED_Naf0.375Pt_neb_img08,1,6.54296534378318,69.71013955435339,12.813693471635007
FORCED_Wet0.375PtOH_neb_img08,1,5.059233472138658,62.358790103707705,12.725901326215519
ptnafbulkdismd_optimised_structure,1,8.34341344526024,79.6881143457356,12.538254177028541
nafion_single_unit,1,3.9116104789513884,124.53315047285537,12.360663259820747
Dry0.75Pt,6,9.70035840529386,41.217214421002964,12.340791066307476
Nafion_four_dry_initial,2,5.386886131602801,132.12520757814735,11.808980226824914
nafbulkdismd_optimised_structure,1,5.278690443731193,72.6961152219148,11.645868131878231
FORCED_Dry0.0Pt_neb_img00,1,6.625025920129701,11.702226509270307,11.5396157395769
Dry0.25PtOH,9,8.77653176828949,39.42875965064182,11.402723219435197
PtNafSO3product_initial,1,25.062295720999828,121.68476295057319,11.247894901198494
full_para_0_initial,1,6.5373462670663685,133.24345746026503,11.174471773490405
PtNaf_initial,1,12.757494939705794,108.13580768533242,11.150553969933359
simple_para_0_initial,2,9.003392901128443,135.134951984859,10.526912117062038
full_cross_9_initial,2,4.628654358164013,121.41250993021414,10.30790514172815
Dry0.75PtO2,1,13.933022040419019,33.324160822945906,10.01127829912881
mptrj_pt,9,54.97805062563161,90.93278317984966,9.98278883705115
simple_anti_0_initial,2,6.352054538525368,123.69098293565114,9.882837738767495
Dry0.375Pt,4,8.717155616864037,37.3721099085098,9.72331073209287
FORCED_Naf0.375PtO2_neb_img06,1,8.369092508814902,75.6901228984577,9.487517508297755
FORCED_Dry0.25Pt_neb_img06,1,11.518195925873442,34.24253370459814,9.440918826070325
full_cross_15_initial,10,4.582686523397291,111.85009890651851,9.371442086699698
full_para_12_initial,7,2.4381435186384928,110.96281892528727,9.306103432005314
full_anti_12_initial,1,4.943233258757118,106.87643364196269,9.279707445742494
A8_CSIRO_initial,1,7.203081886416385,147.10655561368495,9.243944538333325
full_cross_12_initial,7,4.450468250128907,111.42231386120248,9.161839323255025
full_anti_9_initial,3,2.1797366738470414,115.34486257988483,9.09625254482789
FORCED_Wet0.375PtO_neb_img08,1,6.576292599447697,64.43855779370426,8.99776718919028
full_anti_15_initial,3,3.876949764266676,104.36673308668607,8.514061577602245
pto2disnaf_optimised_structure,1,10.206777323162441,54.687781672614165,8.450769188789303
simple_anti_12_initial,3,3.707639942640151,90.49736555021435,8.221797077496584
FORCED_Pt_particle_4_1,1,20.916929248869565,11.170230722812175,8.177875376734297
fps_naf_naf_contaminants,5,3.83843293630137,49.15346297210876,7.953237258336344
PtOso3_chair_initial,16,9.238201951434739,120.14038902389764,7.792509450297815
Dry0.375PtOH,10,8.18192634390535,32.24437273610922,7.78383158775027
simple_para_9_initial,4,4.8990119888730845,87.25889824427085,7.734943414192645
simple_cross_9_initial,4,4.225266148743253,91.54894481411752,7.71579266044817
simple_para_12_initial,22,4.631359798760582,88.57212275527176,7.392342459590795
simple_anti_15_initial,10,3.768374018698853,81.64254345511459,7.216251533219272
simple_anti_9_initial,2,4.380423269640875,90.82552669671136,7.174360630987362
