config_type,n_frames,RMSE_E_meV_per_atom,RMSE_F_meV_per_A,rel_F_RMSE_pct
FORCED_5PtGraph_sol,1,11.40303055530012,63.61579353335295,40.26822432679657
FORCED_6PthemGraph_sol,1,9.317948716955016,37.19948359394397,11.978882193655524
FORCED_7PtGraph_sol,1,7.309905122724558,41.38649688447536,21.002550565179984
FORCED_Chair4x4,1,10.83196533267028,249.72526871791848,100.01755066277637
FORCED_Chair4x4_sol,1,8.848038437037076,228.51783367540366,97.07553882073367
FORCED_Chair4x4sat,1,20.647715064839645,17.42270381242902,5.263239630853359
FORCED_Chair4x4sat_sol,1,4.328017597174494,44.99343406400513,19.37111075248854
FORCED_Clo0.375Neb7,1,0.8551219463015514,67.97042562449384,30.746531296808488
FORCED_Clo0.375neb5,1,10.335452279036872,95.02192722246407,39.625737763185775
FORCED_Clo0.75Neb9,1,6.134747474561664,67.81581040005639,28.4642517582884
FORCED_Close0.0Pt_neb_img00,1,5.924583967725994,69.70598157722178,44.69850474571158
FORCED_Close0.0Pt_neb_img05,1,7.1317679112326005,77.8832503172607,37.09835862227937
FORCED_Close0.25PtOH2_neb_img00,1,5.691732105674419,68.52585879339814,36.738018844332686
FORCED_Close0.25PtOH_neb_img00,1,6.279668620322809,67.13651647259047,33.598640338423955
FORCED_Close0.25PtOH_neb_img06,1,12.816531987596136,74.8245255358348,17.977580845212298
FORCED_Close0.25PtOH_neb_img10,1,10.67360618424118,78.75277555113284,36.06145244882638
FORCED_Close0.25PtO_neb_img00,1,5.088064791834768,66.90421198033118,33.67886238503269
FORCED_Close0.25PtO_neb_img08,1,12.720698502448613,74.25811790980613,27.657970469438276
FORCED_Close0.25PtO_neb_img09,1,11.395403456504027,74.69083943360584,14.713123909763635
FORCED_Close0.25Pt_neb_img09,1,12.192371593414464,76.97189050081816,20.995706314101202
FORCED_Close0.25Pt_neb_img10,1,8.304210990445426,73.57100639349768,29.70088003708223
FORCED_Close0.375PtO2_neb_img00,1,7.682931709950935,67.92390103219448,37.69918604486121
FORCED_Close0.375PtOH2_neb_img00,1,5.904621463969306,63.679861810338245,34.75153699923419
FORCED_Close0.375PtOH2_neb_img05,1,14.461113837910489,167.42699111159175,64.80658602138824
