idx,config_type,formula,natoms,dE_per_atom_meV,F_rmse_meV_A,F_ref_rms_meV_A,F_maxerr_meV_A,worst_atom_idx,worst_atom_sym,absdE,rel_F_pct
532,none,C9H95F19O58Pt64S,246,-15.487010572394318,78.70776612597626,281.4247455961004,432.1861046564306,109,F,15.487010572394318,27.967606743060653
533,none,C9H95F19O64Pt64S,252,-10.177958054959568,69.57549192385524,208.26571362983574,467.35729964418596,117,F,10.177958054959568,33.407079212047506
534,none,C9H95F19O64Pt64S,252,-12.952741689837744,89.09645158760118,233.7931676756604,1019.1145504005241,82,O,12.952741689837744,38.10909124222315
535,none,C9H97F19O64Pt64S,254,-8.867817923773124,70.55589440135023,209.4896600742081,491.15543389171955,127,F,8.867817923773124,33.67989349753922
536,none,C9H97F19O64Pt64S,254,-10.081656247732141,73.02875000429972,461.2337740777147,420.3163169029838,129,F,10.081656247732141,15.83334831676808
537,none,C9H96F19O64Pt64S,253,-9.216347389386069,63.33727696043988,208.33849794869667,439.8521176847514,113,F,9.216347389386069,30.401139292094097
538,none,C9H96F19O64Pt64S,253,-11.92957090902724,116.0465260110279,234.42964207786662,943.7659204091614,132,O,11.92957090902724,49.5016436413287
539,none,C9H95F19O64Pt64S,252,-8.320257863185057,76.11071524540526,401.00978404852884,500.549038886188,118,F,8.320257863185057,18.979765151115267
540,none,C9H95F19O64Pt64S,252,-7.010831295846156,68.26672246477071,223.06439612312988,414.05325150129727,126,F,7.010831295846156,30.60404244301183
541,none,C9H95F19O64Pt64S,252,-8.881449543026513,76.12295057952346,240.4944138126704,515.2238394377641,116,F,8.881449543026513,31.65268971229341
542,none,C9H95F19O64Pt64S,252,-10.90864124633963,64.74084896236505,242.88191392456554,421.83202542753816,108,F,10.90864124633963,26.655277832861742
543,none,Pt64,64,-11.864360436902643,11.989961524913918,101.40915237875477,38.66681256321336,60,Pt,11.864360436902643,11.823352472301915
544,none,Pt64,64,-9.606410028027312,21.94244583945178,175.4994571058115,80.94974956398613,54,Pt,9.606410028027312,12.502856818652333
545,none,O4Pt64,68,-12.669504277308828,45.54752528625396,332.84662562767676,246.2020634646821,49,Pt,12.669504277308828,13.684238258495538
546,none,O4Pt64,68,-16.32655588336467,23.804799703162846,362.7034013897056,88.05465724559105,66,O,16.32655588336467,6.5631586613068045
547,none,O4Pt64,68,-13.177148286879802,32.27039251016858,294.673470619825,135.71533028405207,50,Pt,13.177148286879802,10.951237803080835
548,none,C64,64,-7.954031889084945,22.16574777745204,161.72924515299457,73.4268856394981,37,C,7.954031889084945,13.70546666218804
549,none,C9H95F19O56Pt64S,244,-6.4572571519405395,70.1152077811434,202.45797253469289,484.7951438573075,107,F,6.4572571519405395,34.63198159268762
550,none,C9H97F19O56Pt64S,246,-6.661523998467956,68.0162659216009,102.29361178196194,482.087734198074,123,F,6.661523998467956,66.49121556737782
551,none,C9H96F19O56Pt64S,245,-7.405210269510518,75.12675771313752,108.25702125519632,497.3163110383537,119,F,7.405210269510518,69.39666068960072
552,none,C9H96F19O56Pt64S,245,-15.999893209901733,216.39984548943272,474.952884486466,2143.6960029209467,102,C,15.999893209901733,45.56238156620757
553,none,C9H95F19O58Pt64S,246,-11.341106088839593,71.78960586542266,203.830648569456,499.2791778034284,123,F,11.341106088839593,35.22022147761557
554,none,C9H95F19O58Pt64S,246,-7.760925450228814,68.84628657821281,104.71744178356039,493.5368645716538,121,F,7.760925450228814,65.74481328574721
555,none,C9H95F19O58Pt64S,246,-13.74767513458742,68.40246017107229,797.7863843967543,438.06417290674466,116,F,13.74767513458742,8.574032035253994
556,none,C9H95F19O58Pt64S,246,-8.326599630195934,71.15802979533773,109.19898698815513,487.2613586984558,123,F,8.326599630195934,65.16363544934376
557,none,C9H95F19O58Pt64S,246,-14.261822077437168,75.57726030890788,155.76367925935676,437.1683479683973,120,F,14.261822077437168,48.52046424960647
558,none,C9H95F19O58Pt64S,246,-10.308323424603843,64.24813187880146,124.63139362311917,409.02214261338565,123,F,10.308323424603843,51.55052030717516
559,none,C9H95F19O58Pt64S,246,-12.12563587644145,66.85798149694969,544.028462274886,389.4118162193766,120,F,12.12563587644145,12.289427140885097
560,none,C9H95F19O64Pt64S,252,-9.221442376627468,68.00468214332003,210.75996148044746,500.43315051593396,107,F,9.221442376627468,32.266414202029985
561,none,C9H95F19O64Pt64S,252,-10.662103527999808,71.79780363204785,113.8539717435413,528.7678706772175,106,F,10.662103527999808,63.061307860013926
562,none,C9H95F19O64Pt64S,252,-23.061094188874232,86.16625711595618,256.30468672453685,628.4466452179655,97,S,23.061094188874232,33.61868181855108
563,none,C9H95F19O64Pt64S,252,-11.749530141680715,63.0742084935407,184.28715773882806,426.4994260416332,105,F,11.749530141680715,34.226046604359446
564,none,C9H95F19O64Pt64S,252,-10.031522112613958,70.06196334308012,114.1041051772537,472.38362935519046,107,F,10.031522112613958,61.40179026358708
565,none,C9H95F19O64Pt64S,252,-13.130866051171093,74.13645796223844,162.40053260384022,472.8927681566339,108,F,13.130866051171093,45.65037858778879
566,none,C9H95F19O64Pt64S,252,-11.461666818904055,74.18181048323241,209.9162706786752,442.51629707424314,67,O,11.461666818904055,35.338761613569545
567,none,C9H95F19O64Pt64S,252,-10.487881234324064,71.60362530517637,116.02278942818876,511.4841235834985,105,F,10.487881234324064,61.7151386017096
568,none,C9H95F19O64Pt64S,252,-9.08631861966569,84.90818219109336,612.7969712273501,478.2821609276407,107,F,9.08631861966569,13.855842338945257
569,none,C9H95F19O64Pt64S,252,-16.210190501176783,72.8343647205821,422.34234444315604,457.7146271119359,60,Pt,16.210190501176783,17.245337977325413
570,none,C9H95F19O64Pt64S,252,-8.458603024279462,71.6336986116499,131.07720998963734,443.66464200679127,115,F,8.458603024279462,54.65000255751026
571,none,C9H95F19O64Pt64S,252,-14.370000595619555,103.47712532219322,243.12781804179806,554.4672741027301,51,Pt,14.370000595619555,42.560792160938014
572,none,C9H95F19O64Pt64S,252,-16.537033330043037,70.90113959683292,203.36134352574535,497.4904847092902,106,F,16.537033330043037,34.86461014054861
573,none,C9H95F19O58Pt64S,246,-12.892912028994358,131.58449525650337,208.1934098126371,1628.2212696208403,96,C,12.892912028994358,63.20300694192115
574,none,C9H95F19O68Pt64S,256,-13.71717817244189,70.61607523129005,470.96631936641535,490.79051223929156,111,F,13.71717817244189,14.993869482278246
575,none,C9H97F19O68Pt64S,258,-8.430846309597973,60.62426586168875,136.8925180793345,444.6953848758874,119,F,8.430846309597973,44.286033095362185
576,none,C9H95F19O68Pt64S,256,-15.008256011014964,147.24745878197547,350.57585165639534,1329.3536201334887,108,O,15.008256011014964,42.00159768171794
577,none,C88H4F180O20S4,296,-5.976368158617579,133.28816806733005,498.3572150604679,525.187366887181,59,F,5.976368158617579,26.745507848453162
578,none,C88H4F180O20S4,296,-5.60377873596342,134.75459719273763,242.96132342390177,520.585006193915,115,F,5.60377873596342,55.463394458725155
579,none,C88H4F180O20S4,296,-5.603377432979303,134.75282590061997,242.9618866747455,520.615288470439,207,F,5.603377432979303,55.462536838551294
580,none,C22HF45O5S,74,-5.4120561912281415,127.2611173258899,910.151388681534,448.09711521371395,67,F,5.4120561912281415,13.982412036995653
581,none,C22HF45O5S,74,-4.325425024010631,131.63429134528138,237.6076813405382,451.98212099384125,18,F,4.325425024010631,55.399846756899976
582,none,C22HF45O5S,74,-4.325435979144705,131.63581478209372,237.6106383431615,451.98368913110363,18,F,4.325435979144705,55.399798468611884
583,none,Pt19,19,-40.203202194166614,5.1694335336940975,308.6207193850072,9.405760150827719,15,Pt,40.203202194166614,1.6750118216285999
584,none,Pt116,116,-18.789287145723236,8.448716084400573,261.2168833134361,19.693968891482278,68,Pt,18.789287145723236,3.2343683062257873
585,none,H116O64Pt64,244,-8.361280683931879,52.86645463849076,152.8227355495767,305.9410372543922,59,Pt,8.361280683931879,34.59331783871944
586,none,H116O64Pt64,244,-7.988859368316432,54.211212362981534,149.9758483296258,385.3598321954156,59,Pt,7.988859368316432,36.14662825165884
587,none,H116O64Pt64,244,-11.023799257331955,60.39223495675477,379.1548898823304,427.3093468020648,139,O,11.023799257331955,15.928117127936112
588,none,H116O64Pt64,244,-8.09189280662991,45.313331499586845,158.77647801865115,222.90851186647564,61,Pt,8.09189280662991,28.539070815177034
589,none,H116O64Pt64,244,-13.449296957601366,52.65572049201222,439.1350469696658,325.1411223467972,54,Pt,13.449296957601366,11.990780707523337
590,none,H116O64Pt64,244,-9.150927694448553,101.65463861193783,490.01472277054205,1181.7635531748012,59,Pt,9.150927694448553,20.745221294001688
591,none,H116O64Pt64,244,-11.988281851565679,58.69735294218931,716.1616480933105,289.4564370328022,163,O,11.988281851565679,8.196103924088026
592,none,H116O64Pt64,244,-8.74020126204533,49.97352942744907,228.5038842890401,308.56749161289275,50,Pt,8.74020126204533,21.869881810952652
593,none,C32H8,40,74.0842582617006,14.041877333738906,298.25051774366113,35.690812181118545,29,C,74.0842582617006,4.708081461172029
594,none,C9H95F19O52Pt64S,240,-10.492437161398508,85.02906813396885,215.54173430677167,495.05831182756884,107,C,10.492437161398508,39.449004345928884
595,none,C9H95F19O56Pt64S,244,-9.766896446397697,66.80315078351732,195.34685107923264,419.00286920315796,118,F,9.766896446397697,34.197198682471715
596,none,C9H97F19O56Pt64S,246,-6.995233688200635,67.89834801429875,178.34900789142495,473.5559894964406,98,F,6.995233688200635,38.0704938126899
597,none,C9H95F19O56Pt64S,244,-9.350867221417234,70.92590554957786,195.98577217941664,469.13216279875434,106,F,9.350867221417234,36.18931352049791
598,none,C9H95F19O58Pt64S,246,-12.01606606279038,75.91968770882056,183.5192389080543,398.1651686348854,108,F,12.01606606279038,41.36878953974814
599,none,C9H95F19O58Pt64S,246,-11.280624709391164,73.33003145761396,193.61018052347276,438.4950903802251,111,F,11.280624709391164,37.87509068962602
600,none,C9H95F19O58Pt64S,246,-11.118373464238338,76.29540465824076,198.81334765634114,510.21036813681155,121,F,11.118373464238338,38.37539358278962
